case_id;wealth_index;region_combined;province;household_member;woman_member;children_under_5;house_ownership;owns_another_house;rooms_number;bedroom_number;drinking_water_source;non_drinking_water_source;toilet_location;toilet_type;heating;floor_material;refrigerator;deep_freezer;gas_electiric;microwave;dishwasher;garbage_grinder;washing_machine;washer_dryer;iron;vacuum_cleaner;lcd_plasma_tv;home_theather;television;satallite_antenna;cable_tv;dvd_vcd_player;mobile_phone;non_mobile_phone;laptop;computer;internet;air_conditioner;car;taxi_minibus;tractor;motorcycle
      010415;Richest;West - Istanbul - Urban/Metropol;Istanbul;9;3;2;No rent paid;Yes;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      010416;Richer;West - Istanbul - Urban/Metropol;Istanbul;5;2;0;Rented;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-natural gas;Laminate;Yes;No;Yes;Yes;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No
      010417;Middle;West - Istanbul - Urban/Metropol;Istanbul;4;1;1;Rented;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-natural gas;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      010419;Poorer;West - Istanbul - Urban/Metropol;Istanbul;4;1;1;Rented;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      010420;Middle;West - Istanbul - Urban/Metropol;Istanbul;5;1;1;Rented;No;2;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;Yes;Yes;No;No;No;No;No
      010421;Middle;West - Istanbul - Urban/Metropol;Istanbul;7;1;2;Rented;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal; ;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No
      010423;Richer;West - Istanbul - Urban/Metropol;Istanbul;2;1;0;Rented;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      010424;Richer;West - Istanbul - Urban/Metropol;Istanbul;5;2;0;Owned by a HH member;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;Yes;No;No;No
      010425;Richer;West - Istanbul - Urban/Metropol;Istanbul;3;1;1;Rented;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Vinly covering (marley);Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      010502;Richer;West - Istanbul - Urban/Metropol;Istanbul;3;1;0;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Vinly covering (marley);Yes;Yes;No;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No
      010503;Richer;West - Istanbul - Urban/Metropol;Istanbul;4;0;0;Rented;No;3;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      010504;Middle;West - Istanbul - Urban/Metropol;Istanbul;4;1;2;Rented;No;2;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      010505;Richest;West - Istanbul - Urban/Metropol;Istanbul;2;1;0;Rented;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;No;Yes;No;Yes;No;No;No;Yes;No;No;No
      010507;Middle;West - Istanbul - Urban/Metropol;Istanbul;1;0;0;Owned by a HH member;Yes;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No
      010508;Middle;West - Istanbul - Urban/Metropol;Istanbul;3;0;0;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;No;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      010509;Middle;West - Istanbul - Urban/Metropol;Istanbul;6;1;2;Lodging;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;Yes;Yes;No;No;No
      010510;Middle;West - Istanbul - Urban/Metropol;Istanbul;7;2;1;Rented;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      010511;Richer;West - Istanbul - Urban/Metropol;Istanbul;5;2;0;Rented;No;4;4;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No
      010513;Richest;West - Istanbul - Urban/Metropol;Istanbul;3;1;0;Rented;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;No;Yes;No;No;No;No;No
      010514;Richer;West - Istanbul - Urban/Metropol;Istanbul;6;3;0;Owned by a HH member;Yes;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;Yes;No;No;No;No
      010515;Poorer;West - Istanbul - Urban/Metropol;Istanbul;1;0;0;No rent paid;Yes;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Vinly covering (marley);Yes;No;No;No;No;No;No;No;Yes;No;No;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No
      010516;Richest;West - Istanbul - Urban/Metropol;Istanbul;4;2;0;Owned by a HH member;Yes;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;No;No;No
      010517;Richest;West - Istanbul - Urban/Metropol;Istanbul;4;1;0;Rented;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-natural gas;Laminate;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;No;No;No;No
      010518;Richest;West - Istanbul - Urban/Metropol;Istanbul;3;1;0;Owned by a HH member;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;Yes;Yes;No;No;No;Yes;No;No;No;No;No
      010519;Richest;West - Istanbul - Urban/Metropol;Istanbul;4;1;0;Owned by a HH member;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;Yes;Yes;No;No;No;No;No;No;No
      010520;Richer;West - Istanbul - Urban/Metropol;Istanbul;4;1;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;Yes;Yes;Yes;No;No;No;No;No
      010521;Richest;West - Istanbul - Urban/Metropol;Istanbul;4;1;1;Rented;No;3;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;No;No;No;No
      010522;Richest;West - Istanbul - Urban/Metropol;Istanbul;3;0;0;Owned by a HH member;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      010523;Richer;West - Istanbul - Urban/Metropol;Istanbul;4;1;0;Owned by a HH member;No;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;No;Yes;No;No;No;No;Yes;Yes;No;No;No
      010602;Middle;West - Istanbul - Urban/Metropol;Istanbul;6;1;1;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;Yes;No;No;Yes;No;No;No
      010604;Richest;West - Istanbul - Urban/Metropol;Istanbul;4;1;0;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;Yes;No;Yes;No;No;No;No;No
      010605;Middle;West - Istanbul - Urban/Metropol;Istanbul;2;0;0;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;Yes;No;No;No
      010606;Middle;West - Istanbul - Urban/Metropol;Istanbul;2;0;0;Owned by a HH member;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      010608;Richest;West - Istanbul - Urban/Metropol;Istanbul;6;2;1;No rent paid;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      010609;Middle;West - Istanbul - Urban/Metropol;Istanbul;4;1;1;Rented;Yes;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      010611;Richer;West - Istanbul - Urban/Metropol;Istanbul;5;1;1;No rent paid;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;Yes;No;No;No;No;No;No;No
      010612;Richer;West - Istanbul - Urban/Metropol;Istanbul;5;2;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;No;No;No;No;No
      010613;Middle;West - Istanbul - Urban/Metropol;Istanbul;4;1;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;No;Yes;No;No;No;No;No;No;No
      010614;Richest;West - Istanbul - Urban/Metropol;Istanbul;4;1;1;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;No
      010615;Middle;West - Istanbul - Urban/Metropol;Istanbul;4;0;0;Owned by a HH member;Yes;6;4;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Wood planks;Yes;Yes;Yes;Yes;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;Yes;No;No;No;Yes;No;No;No;No
      010616;Richer;West - Istanbul - Urban/Metropol;Istanbul;2;1;0;Owned by a HH member;No;2;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;No;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;Yes;No;No;No;No;No;No;No
      010617;Middle;West - Istanbul - Urban/Metropol;Istanbul;2;1;0;Owned by a HH member;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      010618;Richest;West - Istanbul - Urban/Metropol;Istanbul;2;1;0;Rented;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;Yes;Yes;No;Yes;No;Yes;No;No;No;No;No
      010619;Richer;West - Istanbul - Urban/Metropol;Istanbul;4;1;0;Owned by a HH member;Yes;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;Yes;No;No
      010621;Richest;West - Istanbul - Urban/Metropol;Istanbul;5;2;0;No rent paid;No;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;No;No;No
      010623;Richer;West - Istanbul - Urban/Metropol;Istanbul;5;0;0;Rented;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;No;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No
      010625;Poorer;West - Istanbul - Urban/Metropol;Istanbul;10;3;0;Rented;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Parquet, polished wd;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      010701;Richest;West - Istanbul - Urban/Metropol;Istanbul;3;0;0;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;Yes;Yes;Yes;Yes;No;No;No
      010704;Richest;West - Istanbul - Urban/Metropol;Istanbul;5;1;1;Owned by a HH member;Yes;5;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;No;No
      010706;Richest;West - Istanbul - Urban/Metropol;Istanbul;5;3;0;Owned by a HH member;Yes;5;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;No;No;No
      010707;Richer;West - Istanbul - Urban/Metropol;Istanbul;1;0;0;Owned by a HH member;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Wall-to-wall carpet;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No
      010708;Richest;West - Istanbul - Urban/Metropol;Istanbul;5;2;0;Owned by a HH member;Yes;7;4;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      010709;Richer;West - Istanbul - Urban/Metropol;Istanbul;1;0;0;Rented;No;2;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Air conditioner;Tile;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;No;No;No
      010710;Richest;West - Istanbul - Urban/Metropol;Istanbul;2;0;0;Rented;Yes;2;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;No;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;No;Yes;Yes;Yes;Yes;No;No;No;No
      010712;Richest;West - Istanbul - Urban/Metropol;Istanbul;2;0;0;Owned by a HH member;Yes;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;No;Yes;Yes;No;Yes;No;No;No
      010713;Richer;West - Istanbul - Urban/Metropol;Istanbul;1;0;0;Owned by a HH member;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      010714;Richest;West - Istanbul - Urban/Metropol;Istanbul;3;0;0;Owned by a HH member;Yes;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;No;No;No
      010718;Richest;West - Istanbul - Urban/Metropol;Istanbul;3;1;0;Rented;Yes;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      010719;Richest;West - Istanbul - Urban/Metropol;Istanbul;4;0;0;Owned by a HH member;No;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;No;Yes;Yes;No;No;No
      010721;Richer;West - Istanbul - Urban/Metropol;Istanbul;2;0;0;No rent paid;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;No;No;No;No;No;No
      010722;Poorer;West - Istanbul - Urban/Metropol;Istanbul;1;0;0;Rented;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Other;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No
      010723;Richest;West - Istanbul - Urban/Metropol;Istanbul;4;2;0;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No;No;No
      010724;Richest;West - Istanbul - Urban/Metropol;Istanbul;3;0;0;Owned by a HH member;Yes;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      010725;Richest;West - Istanbul - Urban/Metropol;Istanbul;2;0;0;Owned by a HH member;Yes;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;No;Yes;No;No;No;No
      010801;Middle;West - Istanbul - Urban/Metropol;Istanbul;4;1;0;No rent paid;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-natural gas;Laminate;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No
      010802;Richest;West - Istanbul - Urban/Metropol;Istanbul;2;1;0;Rented;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;No;No;No;No
      010806;Richer;West - Istanbul - Urban/Metropol;Istanbul;2;0;0;Rented;Yes;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;Yes;No;No;No;No;No;No;No
      010807;Richer;West - Istanbul - Urban/Metropol;Istanbul;3;1;1;Owned by a HH member;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      010808;Richer;West - Istanbul - Urban/Metropol;Istanbul;3;1;1;No rent paid;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;Yes;No;Yes;No;No;No;No;No
      010809;Richest;West - Istanbul - Urban/Metropol;Istanbul;3;0;0;Rented;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;No;No;No;No
      010810;Richest;West - Istanbul - Urban/Metropol;Istanbul;3;1;0;Owned by a HH member;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;Yes;No;Yes;No;No;No;No;No
      010811;Richer;West - Istanbul - Urban/Metropol;Istanbul;4;1;1;No rent paid;No;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      010812;Richest;West - Istanbul - Urban/Metropol;Istanbul;2;0;0;Rented;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;No;No;Yes;No;No;No;No
      010813;Richer;West - Istanbul - Urban/Metropol;Istanbul;3;0;0;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-natural gas;Vinly covering (marley);Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;No;No;No
      010814;Richer;West - Istanbul - Urban/Metropol;Istanbul;6;2;0;Owned by a HH member;Yes;3;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;No;No;No;No;No
      010815;Richer;West - Istanbul - Urban/Metropol;Istanbul;3;1;0;No rent paid;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      010816;Richer;West - Istanbul - Urban/Metropol;Istanbul;4;1;1;Rented;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Wood planks;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;Yes;No;No;No;No;Yes;No;No
